operation_id,created_at,updated_at,status,priority,operation_type,entity_type,entity_id,not_before,deadline,depends_on,dedupe_key,freshness_days,skill_names,prompt,payload_path,source,attempt_count,max_attempts,claimed_by_run_id,lease_expires_at,last_error
01KZ8BGD98MYW88MMY7ZX1V0YH,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_8472507d7d320aa388a7,,,,quick_check_research:security_8472507d7d320aa388a7:d11b8ac49d4198e0d480:2026-08-04,0,llm-wiki|papertrader-quick-check-research,Quick-check security_8472507d7d320aa388a7 after price-action alerts: macd_cross_above_signal; verify the latest research assumptions and escalate to full security research if any material gate changed.,data/operations/payloads/01KZ8BGD98MYW88MMY7ZX1V0YH.json,deterministic-price-alert,0,3,,,
01KZ8BGD98BT0YBSPXKGK1YNVX,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_d43bef16bd8c2757b6ee,,,,opportunity_research:opportunity_d43bef16bd8c2757b6ee:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_89969b7dac39b7db5661 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98BT0YBSPXKGK1YNVX.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD9832J0QFRGRWF4S5XE,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_7f2dc5483c13cf242788,,,,wiki_ingest:source_7f2dc5483c13cf242788:9939e17110536ef9948c:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_89969b7dac39b7db5661-macd_cross_above_signal-121917b81e15.md into the wiki.,data/operations/payloads/01KZ8BGD9832J0QFRGRWF4S5XE.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98G4N1PE73CAE5GA7W,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_b0f9d058c28de98840d6,,,,opportunity_research:opportunity_b0f9d058c28de98840d6:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_89969b7dac39b7db5661 volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98G4N1PE73CAE5GA7W.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98GVNZXSTZ949P2Q9E,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_34045b9341f0f07614fc,,,,wiki_ingest:source_34045b9341f0f07614fc:048b44fd03c77e4aeebc:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_89969b7dac39b7db5661-volume_anomaly-044d9cca9c40.md into the wiki.,data/operations/payloads/01KZ8BGD98GVNZXSTZ949P2Q9E.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98FSXHG4KQ8C6MGNW1,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_89969b7dac39b7db5661,,,,quick_check_research:security_89969b7dac39b7db5661:dba75dc958ef1398a95f:2026-08-04,0,llm-wiki|papertrader-quick-check-research,"Quick-check security_89969b7dac39b7db5661 after price-action alerts: macd_cross_above_signal, volume_anomaly; verify the latest research assumptions and escalate to full security research if any material gate changed.",data/operations/payloads/01KZ8BGD98FSXHG4KQ8C6MGNW1.json,deterministic-price-alert,0,3,,,
01KZ8BGD98NM3W3FNKK8G3FHE9,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_6678c8e22d3f2a8d321e,,,,opportunity_research:opportunity_6678c8e22d3f2a8d321e:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_95351d928b674bbdf687 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98NM3W3FNKK8G3FHE9.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98TGF9CCGF26528KS2,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_6ebcb119a58a3cc87d17,,,,wiki_ingest:source_6ebcb119a58a3cc87d17:cb1e5625a2e9157c234f:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_95351d928b674bbdf687-macd_cross_above_signal-3d74cac677e3.md into the wiki.,data/operations/payloads/01KZ8BGD98TGF9CCGF26528KS2.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD988EXHGTV6FKH1AXPH,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_435d88117697e9c26d52,,,,opportunity_research:opportunity_435d88117697e9c26d52:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_96ba305ee7cd586bc348 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD988EXHGTV6FKH1AXPH.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98SHE8GC16WJPZ3866,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_73a145b45206d9d22630,,,,wiki_ingest:source_73a145b45206d9d22630:a175c3e8d408a763c12b:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_96ba305ee7cd586bc348-macd_cross_above_signal-3076adb7c502.md into the wiki.,data/operations/payloads/01KZ8BGD98SHE8GC16WJPZ3866.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98FV50ZQSBXCET82CE,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_a6a19370a33b4ea2c501,,,,opportunity_research:opportunity_a6a19370a33b4ea2c501:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_98470cfc01bbcde78fc2 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98FV50ZQSBXCET82CE.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD986DAYQ58GK1126144,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_c569c7759908eeb79b9f,,,,wiki_ingest:source_c569c7759908eeb79b9f:b03ec5a9a76d6b6a6a43:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_98470cfc01bbcde78fc2-macd_cross_above_signal-9972fa31e705.md into the wiki.,data/operations/payloads/01KZ8BGD986DAYQ58GK1126144.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD985QKHZMEVPCJR4BBV,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_ef0a7b8b4515ebe5fd8a,,,,opportunity_research:opportunity_ef0a7b8b4515ebe5fd8a:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_a5dc16f3f4b245e6c168 volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD985QKHZMEVPCJR4BBV.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD9832K1QV1WHD49WJ8X,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_0875cdd9c7fd2826b84e,,,,wiki_ingest:source_0875cdd9c7fd2826b84e:b8e9a158495d03ed53f1:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_a5dc16f3f4b245e6c168-volume_anomaly-a1cc3825b073.md into the wiki.,data/operations/payloads/01KZ8BGD9832K1QV1WHD49WJ8X.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98NGR8DC52D40WR5VH,2026-08-05T06:59:21Z,2026-08-05T22:09:27Z,ready,96,quick_check_research,security,security_a5dc16f3f4b245e6c168,,,,quick_check_research:security_a5dc16f3f4b245e6c168:bbd17f1d23eac3a7c656:2026-08-04,0,llm-wiki|papertrader-quick-check-research,Quick-check security_a5dc16f3f4b245e6c168 after price-action alerts: volume_anomaly; verify the latest research assumptions and escalate to full security research if any material gate changed. | Additional cause: Revalidate security_a5dc16f3f4b245e6c168 with current primary evidence and write one comparable allocation assessment.,data/operations/payloads/01KZ8BGD98NGR8DC52D40WR5VH.json,deterministic-price-alert,0,3,,,
01KZ8BGD9856QJXJ56FMZESPFF,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_9b1eea168b1e573febfb,,,,opportunity_research:opportunity_9b1eea168b1e573febfb:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_bdc2f87dadf134760c3a macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD9856QJXJ56FMZESPFF.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98ER7ATBB96Y5KCK7Q,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_337ec7790a52aa0ea845,,,,wiki_ingest:source_337ec7790a52aa0ea845:5ef6bc2826878e00f2b9:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_bdc2f87dadf134760c3a-macd_cross_above_signal-259956fc61ba.md into the wiki.,data/operations/payloads/01KZ8BGD98ER7ATBB96Y5KCK7Q.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98FPERZR2Z0FYT09Y6,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_b39db6fd0ee166adfc40,,,,opportunity_research:opportunity_b39db6fd0ee166adfc40:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_bdc2f87dadf134760c3a volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98FPERZR2Z0FYT09Y6.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98TJNA5H8ADB137DW1,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_fdcc40bdbea751852676,,,,wiki_ingest:source_fdcc40bdbea751852676:64c1b39034faddfa165a:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_bdc2f87dadf134760c3a-volume_anomaly-93058ffcb396.md into the wiki.,data/operations/payloads/01KZ8BGD98TJNA5H8ADB137DW1.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98PKED1HFZEE390H75,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_bdc2f87dadf134760c3a,,,,quick_check_research:security_bdc2f87dadf134760c3a:fbe9fb02af618191bcaf:2026-08-04,0,llm-wiki|papertrader-quick-check-research,"Quick-check security_bdc2f87dadf134760c3a after price-action alerts: bollinger_above_upper, macd_cross_above_signal, rsi_overbought, volume_anomaly; verify the latest research assumptions and escalate to full security research if any material gate changed.",data/operations/payloads/01KZ8BGD98PKED1HFZEE390H75.json,deterministic-price-alert,0,3,,,
01KZ8BGD9867095PADRXQDQXMD,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_66bc1142bd9e47c35f8f,,,,opportunity_research:opportunity_66bc1142bd9e47c35f8f:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_c120e9f26ebb6159adf9 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD9867095PADRXQDQXMD.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98DSZ7N2EYCVA34P2K,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_c120e9f26ebb6159adf9,,,,quick_check_research:security_c120e9f26ebb6159adf9:efff6c8c62eed1bf9fc9:2026-08-04,0,llm-wiki|papertrader-quick-check-research,Quick-check security_c120e9f26ebb6159adf9 after price-action alerts: macd_cross_above_signal; verify the latest research assumptions and escalate to full security research if any material gate changed.,data/operations/payloads/01KZ8BGD98DSZ7N2EYCVA34P2K.json,deterministic-price-alert,0,3,,,
01KZ8BGD98KS4E8SP6RSDR1AXR,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_bd89e91312b832c07795,,,,opportunity_research:opportunity_bd89e91312b832c07795:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_cd492d97064d8574156e macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98KS4E8SP6RSDR1AXR.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98FBC2JZXBT76Y7K4H,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_494eb110e1cc82c5ac06,,,,wiki_ingest:source_494eb110e1cc82c5ac06:7d0880f469127b3ae711:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_cd492d97064d8574156e-macd_cross_above_signal-67ca09efe67d.md into the wiki.,data/operations/payloads/01KZ8BGD98FBC2JZXBT76Y7K4H.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98STEXWVC5M77ASYGD,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_593088321ab457ba0a0d,,,,opportunity_research:opportunity_593088321ab457ba0a0d:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_cd492d97064d8574156e volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98STEXWVC5M77ASYGD.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98W7YZ0X0D101QTQW9,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_a0f7317012d9e341d14b,,,,wiki_ingest:source_a0f7317012d9e341d14b:6022c2475b5f0a604296:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_cd492d97064d8574156e-volume_anomaly-08c55411ef29.md into the wiki.,data/operations/payloads/01KZ8BGD98W7YZ0X0D101QTQW9.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98W8GFJGPD1GN53TV0,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_126bb68dca42701ed5af,,,,opportunity_research:opportunity_126bb68dca42701ed5af:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_ce9b78a4d0773c950765 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98W8GFJGPD1GN53TV0.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98F8VCM2QT0557VYAD,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_1f30349c587dce87a894,,,,wiki_ingest:source_1f30349c587dce87a894:955b5ef8b80cb20312e0:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_ce9b78a4d0773c950765-macd_cross_above_signal-02538665a30b.md into the wiki.,data/operations/payloads/01KZ8BGD98F8VCM2QT0557VYAD.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98J4ZH87DGQ6CPQXM7,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_85c3398eda13b8ae3f43,,,,opportunity_research:opportunity_85c3398eda13b8ae3f43:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_d08d763780400dfbffce macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98J4ZH87DGQ6CPQXM7.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98A45AEY7FAJ0RGM3F,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_ab0cf618f2679618a217,,,,wiki_ingest:source_ab0cf618f2679618a217:8afc6fa8102bb6752028:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_d08d763780400dfbffce-macd_cross_above_signal-5f77e49fc4fd.md into the wiki.,data/operations/payloads/01KZ8BGD98A45AEY7FAJ0RGM3F.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98HA9NDHA0XQ7NHH1R,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_c507e5b67341ba9152cb,,,,opportunity_research:opportunity_c507e5b67341ba9152cb:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_dfa34d4b9050964b465e macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD98HA9NDHA0XQ7NHH1R.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98GVKVY1ZG3Z8VMTQM,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_829a777729622a622767,,,,wiki_ingest:source_829a777729622a622767:9eb66e3eaacd76c42db5:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_dfa34d4b9050964b465e-macd_cross_above_signal-181ec6e47f3f.md into the wiki.,data/operations/payloads/01KZ8BGD98GVKVY1ZG3Z8VMTQM.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD983FZM1XP9SYKDXNBV,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_30cf4093ec56cb622f39,,,,opportunity_research:opportunity_30cf4093ec56cb622f39:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_ed7d5b616a196969c815 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD983FZM1XP9SYKDXNBV.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98XVZ80GD0TWE7JP5Z,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_8b4bf15e605935753097,,,,wiki_ingest:source_8b4bf15e605935753097:b90b9bc3eb52fe1ec0a0:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_ed7d5b616a196969c815-macd_cross_above_signal-02a3c62e94ad.md into the wiki.,data/operations/payloads/01KZ8BGD98XVZ80GD0TWE7JP5Z.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD98XPQM810Q70ZYZDPJ,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_ed7d5b616a196969c815,,,,quick_check_research:security_ed7d5b616a196969c815:866bc9005c354c251a5f:2026-08-04,0,llm-wiki|papertrader-quick-check-research,Quick-check security_ed7d5b616a196969c815 after price-action alerts: macd_cross_above_signal; verify the latest research assumptions and escalate to full security research if any material gate changed.,data/operations/payloads/01KZ8BGD98XPQM810Q70ZYZDPJ.json,deterministic-price-alert,0,3,,,
01KZ8BGD9872AB9RTT3RMNC426,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,70,opportunity_research,opportunity,opportunity_f3fe20f12f0c88c63624,,,,opportunity_research:opportunity_f3fe20f12f0c88c63624:38e4d6f658c878c0054e:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_f2b9760d847b2ba59324 macd_cross_above_signal transition as opportunity, risk, or noise.",data/operations/payloads/01KZ8BGD9872AB9RTT3RMNC426.json,deterministic-indicator-transition,0,3,,,
01KZ8BGD98G7MBMVPHVFEBAYDS,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,wiki_ingest,source,source_d6612d904bc2cd472f01,,,,wiki_ingest:source_d6612d904bc2cd472f01:ceffafe79ac9c5585936:2026-08-04,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_f2b9760d847b2ba59324-macd_cross_above_signal-74a046620f91.md into the wiki.,data/operations/payloads/01KZ8BGD98G7MBMVPHVFEBAYDS.json,cheap-llm-ingest-decision,0,3,,,
01KZ8BGD985F5KH1656ZJ644YA,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,95,quick_check_research,security,security_f2b9760d847b2ba59324,,,,quick_check_research:security_f2b9760d847b2ba59324:0a8b4cc7874252dc5ba0:2026-08-04,0,llm-wiki|papertrader-quick-check-research,Quick-check security_f2b9760d847b2ba59324 after price-action alerts: macd_cross_above_signal; verify the latest research assumptions and escalate to full security research if any material gate changed.,data/operations/payloads/01KZ8BGD985F5KH1656ZJ644YA.json,deterministic-price-alert,0,3,,,
01KZ8BGD98326NJPSVE6EHWJTV,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,relationship_research,relationship,relationship_c829dae21648bb133cc7,,,,relationship_research:relationship_c829dae21648bb133cc7:allocation-maintenance:2026-07-28T03:07:09Z,0,llm-wiki|papertrader-relationship-research,Review the canonical relationship from idea_ai_native_drug_discovery to security_ed7d5b616a196969c815 and accept or reject it with current evidence.,data/operations/payloads/01KZ8BGD98326NJPSVE6EHWJTV.json,deterministic-allocation-maintenance,0,3,,,
01KZ8BGD985Q85HTC8GAFTZZSX,2026-08-05T06:59:21Z,2026-08-05T11:40:23Z,ready,60,relationship_research,relationship,relationship_9e7b4700174908755cbc,,,,relationship_research:relationship_9e7b4700174908755cbc:allocation-maintenance:2026-07-28T02:30:13Z,0,llm-wiki|papertrader-relationship-research,Review the canonical relationship from idea_precision_biology_healthcare_automation to security_ed7d5b616a196969c815 and accept or reject it with current evidence.,data/operations/payloads/01KZ8BGD985Q85HTC8GAFTZZSX.json,deterministic-allocation-maintenance,0,3,,,
01KZ9B4WPGA9TEA9A5TBY8DPV9,2026-08-05T16:12:18Z,2026-08-05T16:12:24Z,ready,65,wiki_ingest,source,youtube_G3S5ZyL9U64,,,,wiki_ingest:youtube:UCrTTBSUr0zhPU56UQljag5A:G3S5ZyL9U64:v1,0,llm-wiki|papertrader-wiki-ingest,Analyze one curated YouTube transcript as an untrusted lead source.,data/operations/payloads/01KZ9B4WPGA9TEA9A5TBY8DPV9.json,youtube_scan:daily-20260805T161218Z,0,3,,,
01KZ9BRZ9009HEE5TJTRXK6QQF,2026-08-05T16:23:16Z,2026-08-05T16:25:53Z,ready,66,idea_research,idea,idea_critical_minerals_copper,2026-08-05T16:23:16Z,,01KZ3E6S3RNXTH5SN041P14F6W,idea_research:idea_critical_minerals_copper:security-result:01KZ3E6S3RNXTH5SN041P14F6W,0,llm-wiki|papertrader-idea-research,"Refresh the critical-minerals and structural-copper-scarcity idea from Rio Tinto's completed half-year review, including candidate disposition, thesis, catalysts, risks, confidence, and the broader investable-security universe.",data/operations/payloads/01KZ9BRZ9009HEE5TJTRXK6QQF.json,security_research:01KZ3E6S3RNXTH5SN041P14F6W,0,3,,,
01KZ9JKJCRY0G3AX08CFSYQGTH,2026-08-05T18:22:39Z,2026-08-05T18:22:39Z,ready,60,relationship_research,relationship,relationship_e45a19aedbe5cfcd7c60,,,,relationship_research:relationship_e45a19aedbe5cfcd7c60:allocation-maintenance:missing,0,llm-wiki|papertrader-relationship-research,Review the canonical relationship from idea_defense_aerospace to security_0cf8075039299094d614 and accept or reject it with current evidence.,data/operations/payloads/01KZ9JKJCRY0G3AX08CFSYQGTH.json,deterministic-allocation-maintenance,0,3,,,
01KZ9Q96FGCGYB9CCA48432BJX,2026-08-05T19:44:22Z,2026-08-05T19:48:06Z,ready,66,idea_research,idea,idea_humanoid_robotics_embodied_ai_components,2026-08-05T19:44:22Z,,01KYPB2BV8XK4AAREZ3257MDE0,idea_research:idea_humanoid_robotics_embodied_ai_components:security-result:01KYPB2BV8XK4AAREZ3257MDE0,0,llm-wiki|papertrader-idea-research,"Refresh the humanoid robotics and embodied-AI component idea from FANUC's completed quarterly review, including candidate disposition, thesis, catalysts, risks, confidence, and the broader investable-security universe.",data/operations/payloads/01KZ9Q96FGCGYB9CCA48432BJX.json,security_research:01KYPB2BV8XK4AAREZ3257MDE0,0,3,,,
01KZ9ZJVERSVJB04HYMVGVYDJX,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,70,opportunity_research,opportunity,opportunity_4d04be5b1b8960fb2bb2,,,,opportunity_research:opportunity_4d04be5b1b8960fb2bb2:44522b8c94cf1ce22a51:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_0cf8075039299094d614 volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ9ZJVERSVJB04HYMVGVYDJX.json,deterministic-indicator-transition,0,3,,,
01KZ9ZJVERJ4NB99151HHTZFG1,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,60,wiki_ingest,source,source_285ec2c438ab4cbcccd3,,,,wiki_ingest:source_285ec2c438ab4cbcccd3:ea421fa58c4846397ecd:2026-08-05,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_0cf8075039299094d614-volume_anomaly-ece9af648e0a.md into the wiki.,data/operations/payloads/01KZ9ZJVERJ4NB99151HHTZFG1.json,cheap-llm-ingest-decision,0,3,,,
01KZ9ZJVERDMQV8A3XQQY4AD7Y,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,95,quick_check_research,security,security_0cf8075039299094d614,,,,quick_check_research:security_0cf8075039299094d614:190b7b7fd089acf52e17:2026-08-05,0,llm-wiki|papertrader-quick-check-research,"Quick-check security_0cf8075039299094d614 after price-action alerts: bollinger_above_upper, volume_anomaly; verify the latest research assumptions and escalate to full security research if any material gate changed.",data/operations/payloads/01KZ9ZJVERDMQV8A3XQQY4AD7Y.json,deterministic-price-alert,0,3,,,
01KZ9ZJVERBJ61KT1BJ2DM7MQ3,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,70,opportunity_research,opportunity,opportunity_23985955f70822452691,,,,opportunity_research:opportunity_23985955f70822452691:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_2c779e81c27b78c556bb volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ9ZJVERBJ61KT1BJ2DM7MQ3.json,deterministic-indicator-transition,0,3,,,
01KZ9ZJVER5HX43K8FFYF4MRK0,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,60,wiki_ingest,source,source_5c70305593bff2b36055,,,,wiki_ingest:source_5c70305593bff2b36055:4ff808b752d8014a23c3:2026-08-05,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_2c779e81c27b78c556bb-volume_anomaly-fab436606247.md into the wiki.,data/operations/payloads/01KZ9ZJVER5HX43K8FFYF4MRK0.json,cheap-llm-ingest-decision,0,3,,,
01KZ9ZJVERA59AJKBXESV2GJEA,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,70,opportunity_research,opportunity,opportunity_adb5c4c1c9ff2d960b91,,,,opportunity_research:opportunity_adb5c4c1c9ff2d960b91:1578d0477c831e54d91f:2026-08-02,7,llm-wiki|papertrader-opportunity-research,"Assess security_55c9ce2fdcd32dad6b8c volume_anomaly transition as opportunity, risk, or noise.",data/operations/payloads/01KZ9ZJVERA59AJKBXESV2GJEA.json,deterministic-indicator-transition,0,3,,,
01KZ9ZJVERRBFFJR363Z87E694,2026-08-05T22:09:27Z,2026-08-05T22:09:27Z,ready,60,wiki_ingest,source,source_442349faf9135f300c43,,,,wiki_ingest:source_442349faf9135f300c43:f47237cf4b28e4d8d9c4:2026-08-05,0,llm-wiki|papertrader-wiki-ingest,Ingest validated candidate packet market-security_55c9ce2fdcd32dad6b8c-volume_anomaly-1f18981b3fff.md into the wiki.,data/operations/payloads/01KZ9ZJVERRBFFJR363Z87E694.json,cheap-llm-ingest-decision,0,3,,,
